Agent_ID,Region,NSE,Age,Gender,MBTI,VotoIntención,VotoBronca,InseguridadFocus,Volátil
PREDIK-PE-0083,Lima,Bajo,37,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0914,Selva,Medio,26,Femenino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0927,Selva,Medio,36,Femenino,INTP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0920,Selva,Bajo,49,Femenino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0674,Sierra,Bajo,24,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0637,Sierra,Bajo,21,Masculino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0673,Sierra,Bajo,43,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0226,Lima,Bajo,48,No Binario,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0194,Lima,Medio,18,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0679,Sierra,Bajo,52,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0567,Sierra,Bajo,19,No Binario,ENTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0746,Sierra,Bajo,23,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0600,Sierra,Bajo,38,Masculino,ISTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0271,Lima,Alto,64,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0313,Lima,Medio-Alto,44,Masculino,ESTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0754,Sierra,Medio,28,Masculino,ENTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0170,Lima,Medio,44,Masculino,INTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0389,Costa,Bajo,51,Masculino,ENFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0549,Costa,Bajo,69,Masculino,INTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0231,Lima,Alto,45,Masculino,ESFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0762,Sierra,Bajo,36,Femenino,INFP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0321,Lima,Bajo,39,Masculino,ENTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0693,Sierra,Medio,29,Femenino,ENTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0241,Lima,Medio,47,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0969,Selva,Bajo,69,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0416,Costa,Medio,63,Femenino,ESTP,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0731,Sierra,Bajo,21,Femenino,ESFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0972,Selva,Bajo,64,Femenino,ENFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0682,Sierra,Bajo,41,Masculino,ESFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0742,Sierra,Bajo,21,Masculino,ISFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0768,Sierra,Bajo,35,Femenino,ENTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0448,Costa,Medio,19,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0406,Costa,Bajo,24,Femenino,ISTJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0584,Sierra,Medio,34,Femenino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0819,Selva,Bajo,55,Masculino,ESFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0335,Lima,Bajo,65,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0871,Selva,Medio,18,No Binario,ESFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0476,Costa,Bajo,51,Masculino,ESTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0265,Lima,Alto,21,Femenino,INFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0093,Lima,Medio-Alto,48,Femenino,ISTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0856,Selva,Medio,54,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0916,Selva,Bajo,24,Masculino,ESFJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0888,Selva,Medio,36,Masculino,ESFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0545,Costa,Bajo,59,Masculino,ENTJ,Candidato D (Centroderecha Tecnocrática),True,True,False
PREDIK-PE-0251,Lima,Alto,69,Femenino,INFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0944,Selva,Medio,18,Femenino,ENFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0041,Lima,Bajo,34,Masculino,INTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0072,Lima,Alto,27,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0797,Sierra,Bajo,68,Femenino,ENFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0647,Sierra,Medio,50,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0609,Sierra,Medio,60,Masculino,ISFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0926,Selva,Bajo,53,Femenino,ENTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0507,Costa,Medio,18,Femenino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0697,Sierra,Bajo,50,Femenino,ISFP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0005,Lima,Medio,28,Femenino,INFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0221,Lima,Alto,53,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0116,Lima,Medio,42,Masculino,ENFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0753,Sierra,Bajo,37,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0453,Costa,Bajo,29,Masculino,ESFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0502,Costa,Medio,25,Femenino,INTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0694,Sierra,Bajo,41,Masculino,ENFJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0132,Lima,Medio-Alto,47,Femenino,ESTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0575,Sierra,Bajo,21,Femenino,INTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0218,Lima,Medio,35,Femenino,ESFJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0721,Sierra,Bajo,51,Masculino,INFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0878,Selva,Bajo,66,Masculino,ENFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0110,Lima,Medio,48,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0473,Costa,Medio,71,Masculino,INTJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0880,Selva,Bajo,72,Masculino,ESTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0799,Sierra,Medio,70,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0115,Lima,Alto,40,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0367,Costa,Bajo,72,Masculino,ISTJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0225,Lima,Medio,72,Masculino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0801,Selva,Bajo,70,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0796,Sierra,Bajo,24,Femenino,ESTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0882,Selva,Bajo,51,Femenino,INTP,Candidato B (Derecha Tradicional),True,True,False
PREDIK-PE-0952,Selva,Bajo,35,Masculino,INTP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0291,Lima,Medio,70,Masculino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0285,Lima,Medio,19,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0611,Sierra,Bajo,66,Femenino,ENFP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0708,Sierra,Bajo,42,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0733,Sierra,Bajo,19,Masculino,ISFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0681,Sierra,Bajo,57,Masculino,ISFP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0802,Selva,Bajo,64,Femenino,ENFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0396,Costa,Medio,33,Masculino,ENTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0098,Lima,Bajo,30,No Binario,INFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0523,Costa,Medio,71,Femenino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0683,Sierra,Bajo,38,Masculino,ISFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0847,Selva,Bajo,70,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0370,Costa,Bajo,34,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0489,Costa,Medio,20,Masculino,ENTP,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0297,Lima,Bajo,41,Masculino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0155,Lima,Bajo,25,Femenino,ESTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0664,Sierra,Bajo,24,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0139,Lima,Bajo,28,Masculino,ENFJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0846,Selva,Bajo,32,Masculino,INTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0951,Selva,Bajo,23,Masculino,ESFJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0009,Lima,Medio,21,Femenino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0331,Lima,Medio,55,Femenino,ESFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0403,Costa,Bajo,26,Femenino,ESFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0200,Lima,Bajo,49,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0092,Lima,Medio,34,Femenino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0775,Sierra,Bajo,56,Femenino,INTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0769,Sierra,Medio,54,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0381,Costa,Bajo,41,Masculino,INFJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0175,Lima,Medio-Alto,18,Femenino,INTJ,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0464,Costa,Bajo,20,Masculino,ENFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0675,Sierra,Medio,33,Masculino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0672,Sierra,Medio,53,Masculino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0182,Lima,Medio-Alto,50,Femenino,ISFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0220,Lima,Medio,45,Masculino,ENFP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0047,Lima,Medio,57,Masculino,ENFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0383,Costa,Medio,57,Masculino,ISFP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0516,Costa,Bajo,35,Masculino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0825,Selva,Bajo,46,Femenino,ESTP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0877,Selva,Medio,20,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0380,Costa,Bajo,37,Femenino,ENFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0807,Selva,Bajo,33,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0227,Lima,Medio-Alto,65,Masculino,ENTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0296,Lima,Medio,30,Femenino,ESFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0076,Lima,Alto,64,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0190,Lima,Medio-Alto,41,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0962,Selva,Bajo,50,Masculino,ESFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0783,Sierra,Bajo,22,Femenino,ISTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0662,Sierra,Medio,55,Femenino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0732,Sierra,Bajo,27,Femenino,ISTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0432,Costa,Medio,34,Femenino,ENTJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0560,Sierra,Medio,18,Femenino,INTJ,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0284,Lima,Medio-Alto,54,Femenino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0814,Selva,Medio,32,Femenino,ENFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0892,Selva,Medio,20,Masculino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0375,Costa,Bajo,33,Masculino,ENTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0435,Costa,Bajo,25,Masculino,ENTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0550,Costa,Medio,72,Masculino,INFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0793,Sierra,Medio,69,Masculino,ENTJ,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0228,Lima,Medio,37,Femenino,ISFJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0780,Sierra,Bajo,70,Masculino,ESTP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0858,Selva,Medio,34,Masculino,ENFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0625,Sierra,Bajo,34,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0032,Lima,Bajo,31,Femenino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0215,Lima,Alto,58,Femenino,ISFP,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0776,Sierra,Medio,50,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0214,Lima,Medio,21,Masculino,ENFJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0867,Selva,Medio,50,Masculino,ESTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0912,Selva,Medio,67,Masculino,ISFP,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0171,Lima,Medio,63,Femenino,ESFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0301,Lima,Bajo,40,Femenino,ENFP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0869,Selva,Bajo,63,Femenino,INFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0318,Lima,Medio,39,Femenino,ENTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0533,Costa,Bajo,47,Masculino,ESFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0232,Lima,Medio,34,Femenino,INFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0817,Selva,Medio,35,Femenino,ENTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0026,Lima,Bajo,66,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0240,Lima,Bajo,70,Masculino,INFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0854,Selva,Medio,26,Femenino,ENFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0589,Sierra,Medio,44,Femenino,INFP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0286,Lima,Medio-Alto,61,Femenino,INTJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0953,Selva,Bajo,65,Masculino,ENTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0607,Sierra,Bajo,23,Masculino,INFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0936,Selva,Bajo,20,Femenino,ESTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0145,Lima,Bajo,60,Masculino,ESTJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0504,Costa,Medio,63,Masculino,ESTP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0392,Costa,Medio,29,Masculino,ESFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0572,Sierra,Bajo,71,Femenino,ENTP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0037,Lima,Medio-Alto,36,Masculino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0089,Lima,Bajo,31,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0459,Costa,Medio,35,Femenino,ISFP,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0772,Sierra,Bajo,35,Femenino,ESTJ,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0451,Costa,Bajo,38,Femenino,ENFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0790,Sierra,Medio,47,Femenino,ENFP,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0233,Lima,Bajo,36,Masculino,ENTJ,Candidato D (Centroderecha Tecnocrática),False,False,False
PREDIK-PE-0136,Lima,Alto,57,Femenino,ENTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0385,Costa,Medio,49,Masculino,ESFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0973,Selva,Bajo,25,Femenino,ESFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0359,Costa,Bajo,26,Femenino,ENFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0820,Selva,Bajo,45,Masculino,INFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0789,Sierra,Bajo,71,Masculino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0395,Costa,Medio,22,No Binario,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0787,Sierra,Medio,37,Masculino,ISTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0937,Selva,Bajo,71,Femenino,ISTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0310,Lima,Medio-Alto,67,Femenino,ESTJ,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0329,Lima,Alto,53,Masculino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0696,Sierra,Medio,37,Masculino,INTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0542,Costa,Medio,49,Femenino,ENTJ,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0629,Sierra,Bajo,30,Masculino,INFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0186,Lima,Bajo,59,Masculino,ESFP,Indeciso — Voto Volátil,True,False,False
PREDIK-PE-0940,Selva,Bajo,25,Masculino,ENTP,Indeciso — Voto Volátil,False,True,False
PREDIK-PE-0719,Sierra,Medio,68,Masculino,ESFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0563,Sierra,Medio,55,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0865,Selva,Bajo,38,Masculino,ISFJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0398,Costa,Medio-Alto,40,Masculino,ESTP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0596,Sierra,Bajo,56,Femenino,ESFJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0252,Lima,Bajo,26,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0778,Sierra,Bajo,53,Masculino,ENFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0779,Sierra,Bajo,25,Masculino,ESTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0133,Lima,Alto,43,Femenino,INFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0726,Sierra,Bajo,31,Masculino,ISTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0661,Sierra,Bajo,48,Masculino,ENFP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0810,Selva,Bajo,57,Femenino,ENTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0525,Costa,Bajo,50,Femenino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0001,Lima,Medio-Alto,33,Masculino,ISTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0895,Selva,Medio,25,Femenino,ISFP,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0108,Lima,Medio-Alto,48,Femenino,ENTP,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0922,Selva,Bajo,40,Femenino,ESTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0180,Lima,Medio-Alto,45,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0264,Lima,Medio-Alto,25,Femenino,ISFP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0404,Costa,Medio,60,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0158,Lima,Bajo,22,Femenino,ISFJ,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0418,Costa,Bajo,48,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0984,Selva,Bajo,20,Masculino,ISFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0458,Costa,Medio,25,Masculino,ISFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0075,Lima,Bajo,61,Femenino,ISFJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0859,Selva,Medio,42,Femenino,ESFP,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0667,Sierra,Medio,36,Femenino,ENFJ,Voto Blanco / Nulo,False,False,False
PREDIK-PE-0613,Sierra,Bajo,59,Femenino,INFP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0866,Selva,Bajo,43,Femenino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0324,Lima,Bajo,39,Masculino,ENFJ,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0134,Lima,Medio,58,Masculino,INTJ,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0529,Costa,Bajo,46,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0884,Selva,Bajo,33,Masculino,ISFP,Candidato C (Izquierda Social),True,False,False
PREDIK-PE-0710,Sierra,Bajo,70,Masculino,ENFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0169,Lima,Alto,40,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),True,False,False
PREDIK-PE-0176,Lima,Medio,71,Masculino,INFP,Candidato B (Derecha Tradicional),False,False,False
PREDIK-PE-0204,Lima,Bajo,71,Femenino,ENTP,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0304,Lima,Medio-Alto,32,Masculino,ESTP,Candidato A (Populista / Anti-Sistema),True,True,False
PREDIK-PE-0716,Sierra,Bajo,43,Femenino,ENTJ,Candidato B (Derecha Tradicional),False,True,False
PREDIK-PE-0583,Sierra,Bajo,42,Masculino,ESFJ,Voto Blanco / Nulo,False,True,False
PREDIK-PE-0067,Lima,Medio,61,Femenino,INTP,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0243,Lima,Medio-Alto,28,Femenino,ISTP,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0966,Selva,Bajo,52,Masculino,ESFJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0056,Lima,Medio,22,Masculino,INTJ,Indeciso — Voto Volátil,False,True,True
PREDIK-PE-0449,Costa,Bajo,25,Femenino,ENTJ,Candidato D (Centroderecha Tecnocrática),True,False,False
PREDIK-PE-0117,Lima,Bajo,50,Femenino,ISTJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0680,Sierra,Medio,20,Femenino,ENTJ,Voto Blanco / Nulo,True,True,False
PREDIK-PE-0465,Costa,Bajo,20,Masculino,ENTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0142,Lima,Medio-Alto,30,Masculino,ENFJ,Candidato C (Izquierda Social),False,True,False
PREDIK-PE-0818,Selva,Medio,19,Masculino,INTP,Indeciso — Voto Volátil,False,False,False
PREDIK-PE-0128,Lima,Bajo,37,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0079,Lima,Medio,19,Femenino,ESFJ,Candidato A (Populista / Anti-Sistema),False,False,False
PREDIK-PE-0415,Costa,Medio-Alto,23,Masculino,ENTP,Candidato D (Centroderecha Tecnocrática),False,True,False
PREDIK-PE-0638,Sierra,Medio,29,Masculino,INFP,Indeciso — Voto Volátil,False,False,True
PREDIK-PE-0488,Costa,Bajo,69,Femenino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0506,Costa,Bajo,57,Femenino,ISTJ,Candidato A (Populista / Anti-Sistema),False,True,False
PREDIK-PE-0701,Sierra,Bajo,49,Masculino,ISTP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0967,Selva,Bajo,39,Femenino,INTP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0743,Sierra,Bajo,27,Femenino,ENFJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0958,Selva,Bajo,65,Masculino,ENTJ,Indeciso — Voto Volátil,True,True,False
PREDIK-PE-0628,Sierra,Medio,54,Femenino,ENTJ,Candidato C (Izquierda Social),False,False,False
PREDIK-PE-0752,Sierra,Medio,47,Masculino,ISTJ,Voto Blanco / Nulo,True,False,False
PREDIK-PE-0495,Costa,Medio,53,Femenino,ISTJ,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0515,Costa,Bajo,22,Masculino,ESFP,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0487,Costa,Medio-Alto,69,Masculino,ISFP,Candidato C (Izquierda Social),True,True,False
PREDIK-PE-0534,Costa,Bajo,54,Masculino,ISFJ,Indeciso — Voto Volátil,True,True,True
PREDIK-PE-0593,Sierra,Bajo,38,Masculino,ESFP,Indeciso — Voto Volátil,True,False,True
PREDIK-PE-0736,Sierra,Medio,29,Masculino,ISFP,Candidato A (Populista / Anti-Sistema),True,True,False
